28147,6747,chun2
28024,6744,jin4
24653,6743,huang3
35773,6741,feng4/feng3
33046,6738,bo2
30450,6730,mang2
31287,6727,ji4
35449,6722,zhan1
34850,6705,chun3
28107,6705,lin4/lin2
24623,6690,qie4
21564,6683,hou3
25745,6682,cheng1
37196,6662,zhuo2
30679,6659,chu4
27900,6647,po1
33889,6643,pu2
26505,6640,wang3
27838,6640,zhan1
31388,6628,cuan4
21700,6612,hong1/hong3/hong4
31446,6609,shu4
38416,6606,chan3
29747,6603,lin2
36144,6579,er4
23167,6573,xu4
30347,6565,gao1
21049,6559,cha4/sha1
28108,6542,tang3
36134,6542,zhang4
31896,6540,nian2/zhan1
28153,6528,yan1
21208,6525,kan1
30519,6503,juan4
29422,6494,shi1
33678,6463,sha1/suo1
31095,6455,dao3
27498,6453,wai1
21769,6433,ai1/ai4
35884,6421,miu4
36527,6420,qu1
25022,6414,han4
26646,6405,qi1/xi1
25386,6403,nuo2
29356,6401,quan3
21038,6398,gua1
35064,6382,luo3
37045,6378,shao4
22075,6372,xi1
38035,6351,diao4
25674,6347,tan1
34647,6342,huang2
20392,6317,qiao2
26775,6307,geng3
25487,6302,tao1
22958,6297,ni1
23077,6292,e2
21119,6281,chao1/jiao3
31177,6263,bing3
22581,6259,du3
33738,6249,ju2
29814,6243,yao2
25299,6234,ta4/tuo4
31364,6225,zhai3
25996,6223,bin1
33086,6223,pi2
29226,6214,zhua3/zhao3
25134,6198,lu4
38055,6195,jun1
39304,6177,kui4
26247,6165,xia2
26447,6156,xing4
28113,6135,shu1
21880,6130,xiao4
20024,6129,wan2
28845,6124,tan4
23617,6123,pi4
20976,6122,huang2
38753,6111,mi2/mi3
34249,6096,ji2/jie4
30606,6094,xia1
34388,6093,qian2
39748,6086,po4
25282,6083,fu2
33796,6080,tao2
31491,6058,du3
30244,6046,liu2
20305,6041,you4
24608,6034,dai4
40486,6031,ya1
30585,6013,du3
36137,5993,fan4
24596,5988,zheng1
38604,5982,ci2
26023,5982,fu3
31397,5978,kui1
28525,5978,tan2
22323,5976,zhen4
21414,5969,sha4/xia4
27609,5965,bi4
29611,5964,mei2
39551,5943,yi4
20995,5940,ren4
39292,5932,bing3
21368,5923,xie4
25601,5919,ge1
20901,5914,ming2
32453,5911,shen1
26694,5910,kuang4
20522,5905,ni2
31171,5899,tu1
38471,5895,long3
32652,5875,qiang1
23913,5871,song1
21486,5870,ding1
38126,5864,zheng1
22931,5857,ji4
39053,5848,ying3
24867,5838,leng4
36764,5836,gu1
30776,5833,za2
25558,5831,yi1
24643,5820,shi4
26188,5815,shang3
21078,5808,pou1
33722,5776,ying1
35088,5768,he4
33976,5766,zheng1
21128,5752,pi1/pi3
21736,5741,shao4
20817,5740,dui4
32516,5734,jian1
21596,5730,wu1
22756,5729,rang3
25749,5716,si1
21683,5713,hai1/ke2
32673,5711,xian4
26191,5703,yan4
35820,5702,wu1
30742,5689,zhuan1
24676,5670,xu4
25527,5657,zhi4
25684,5650,shuai1
40510,5650,luan2
26848,5648,tang2
21891,5647,nan2
28053,5645,ti4
35692,5642,pi4
28392,5641,bin1
28342,5632,rong2
24041,5631,gong3
34432,5627,shi2
26224,5626,xi1
22549,5612,duo4
33334,5604,bo2
24199,5601,bi4
29943,5600,ci2
21884,5595,ti2
34384,5589,nue4
26729,5586,zhuang1
32465,5583,bang3
29642,5558,shan1
32485,5557,sui2
22066,5555,chao2/zhao1
29808,5532,gui1
26803,5525,shu1
21311,5522,ni4
35763,5521,hui4
28085,5518,han2
31726,5517,lan2
21888,5501,ka1
22930,5495,du4
25975,5495,fu1
32829,5494,dan1
21713,5492,ya1/ya3
26742,5490,tong3
26786,5486,shao1
32475,5485,jiang4
32428,5481,wei3
22435,5476,yuan2
34281,5475,fan1
22350,5474,kan3
31267,5452,su1
31515,5448,di2
26177,5445,chao2
36159,5438,hui4
28949,5435,huan4
21895,5434,la1/la3
26257,5430,shu3
25472,5414,xian1
33162,5412,bo2
26635,5409,dong4
21380,5407,e4
35892,5390,qian3
32930,5388,zhi1
24432,5380,zhang1
32996,5378,yin4
25615,5370,bo2
26214,5362,hui4
21710,5356,ai1
31528,5355,ben4
38053,5354,yao4/yue4
26103,5347,kuang4
20828,5343,dou1
21653,5332,gu1
24070,5328,fan1
26666,5328,zhu1
23633,5321,xie4
36481,5298,zao4
35871,5288,mo2
36174,5287,shu2
24813,5276,can2
20725,5273,jiang1
28079,5267,ya2
33641,5250,jin4
36724,5244,zhou2/zhu2
25387,5242,cuo4
37026,5236,xing2
31605,5219,yan2
22862,5218,kui2
32831,5204,geng3
20323,5202,yong1/yong4
20991,5192,zao2/zuo4
30860,5188,lu4
32496,5172,chuo4/chao1
23071,5160,juan1
36424,5158,dao3
38497,5158,dou3
33146,5154,xian4
37041,5150,qiu1
22874,5147,xi1
21857,5143,fei1
25423,5142,nie1
28037,5128,nie4
30651,5117,zhan1
20521,5112,qian4
37232,5111,xian1
35809,5109,gui3
31373,5086,qiao4
22882,5080,she1
35800,5073,jie2
25375,5061,jia1/xie2
31377,5051,yao2
30415,5050,zhan3
35824,5038,gao4
21248,5036,yun2
35853,5026,die2
28120,5016,tao2
34433,5014,yi3
27764,5014,bian4
39749,5014,mei4
36386,5011,ti1
34299,5010,zao3
23089,4991,yu2
26647,4984,li4
24609,4977,yi2
28799,4966,can4
31291,4961,dao4
35755,4956,qi4
26429,4952,xiu3
22372,4950,kun1
26842,4942,peng2
27088,4933,huai2
34164,4930,yun4
21727,4929,yo/yo1
39287,4929,xiang3
27815,4924,cang1
37255,4912,chun2
34746,4909,luo2
22404,4907,long3
39558,4907,luo4
29038,4905,zhu3
25305,4901,zhuo2/zhuo1
26704,4898,tong2
33433,4871,fu2
34924,4870,chen4
27836,4866,zhao3
39336,4854,xin1
30008,4848,dian4
30036,4846,pan4
27146,4845,fan2
20398,4836,wu3
36466,4835,dun1
34453,4830,can2
36771,4821,la4
25605,4819,jiao3
35269,4817,mi4
26894,4811,chui2/zhui1
39548,4806,tuo2
23273,4802,nen4
24359,4801,hu2
35098,4799,chu3
30699,4786,jiao3
36255,4778,tang4
35875,4772,yao2
25950,4760,chang3
38665,4757,mei2
33993,4748,rong2
28601,4746,dan4/tan2
21927,4742,xuan1
32504,4741,chou2
27067,4738,ta4
21647,4736,yong3
32442,4733,fang3
34593,4728,la4
27526,4707,dai4
23477,4699,xiao1
21273,4697,chi2/shi
23421,4694,nie4
33643,4684,yin4/yin1
29409,4682,jiao3
20918,4681,ye3
36838,4679,jia1
35868,4676,mi2
33125,4674,xing1
37122,4669,e4/E4
38475,4667,lou4
22114,4652,o1
28372,4649,tao1
31292,4642,jia4
24162,4641,chuang2/zhuang4
32592,4641,guan4
32478,4637,jiao3
27803,4637,pei4
29100,4635,ao1/ao2
33167,4633,gao1
21703,4626,wa1/wa
32958,4624,shen4
23013,4621,lao3/mu3
21350,4621,gua4
31258,4618,zhi4
22604,4611,ta1
27762,4608,ji2
21719,4607,hua1/hua2
27822,4603,ju3
36162,4598,lu4
22365,4597,ba4
25414,4596,kun3
25376,4590,nao2
21646,4589,jiu4
30933,4588,ke1
36943,4576,e4
36163,4558,zang1
22013,4556,sou4
26792,4554,li2
24428,4532,bin1
33455,4531,xin1
20387,4518,lu:3/lv3
35857,4504,xue4
33529,4503,pin2/ping2
25438,4502,lao1
21485,4499,ba1
25443,4499,dao3
27978,4495,zhuo2
31957,4478,gao1
36804,4478,qi4
23697,4478,cen2
36752,4475,fu2
38797,4474,an1
22079,4471,hei1
28796,4467,zhuo2
29835,4461,zhang1
25942,4457,ao2
20431,4438,qiao4
36989,4436,ju4
24666,4435,hui4
37048,4420,di3
40142,4408,ta3
21654,4394,ka1
20285,4392,qie2/ga1
35032,4388,qiu2
21860,4385,pi2
26194,4384,shai4
38394,4379,gui1
25315,4377,jian3
21983,4358,jie1/jue1
25032,4354,xie4
24575,4353,fen4
26093,4351,xu4
35749,4345,ji1
36168,4343,zhen4
27974,4342,jiang1/jiang4
36299,4341,ba2
24853,4341,e4
26060,4338,jing1
19984,4336,gai4
39056,4335,yi2
23408,4322,shu2
23241,4319,ji2
34693,4314,xi1
23113,4307,wan3
30068,4302,chou2
21024,4300,shan1
23518,4292,mo4
38902,4286,shao2
28205,4283,wei4
29788,4282,yu2
30722,4280,sha1
32533,4274,lu:3/lv3
27852,4267,bi4/mi4
38384,4259,run4
28790,4247,zao4
38660,4245,xiao1
24501,4245,zheng1/zhi3
36887,4244,dou4
27832,4243,fei4
21671,4242,lie1/lie3
35028,4232,yi4
30505,4231,xuan4
20731,4229,pi4
31751,4227,cu4
35090,4226,bao1
33804,4216,meng2
29863,4216,bi4
33192,4213,peng2
33721,4212,ying2
37221,4210,su1
36420,4204,ti2
27819,4202,mo4
33661,4200,sui1
20127,4199,ji2/qi4
24974,4197,zeng1
33639,4192,ying2
39050,4188,jia2
38662,4182,ting2
38504,4181,yun3
36393,4178,cai3
29279,4167,mou2
38203,4165,duan4
28865,4160,shuo4
26015,4158,zhen1
27713,4155,zhi1
30566,4154,mu4
26198,4152,hui1
26413,4151,zha2
31735,4146,peng2
33109,4132,wan4
40158,4114,lin2
35819,4112,jie4
33777,4111,ling2
30162,4107,yang3
40140,4107,ao2
33011,4105,ge1
32517,4086,mian3
38094,4084,duo2
40668,4081,chu4
26531,4072,zao3
21068,4072,la2/la4
34065,4071,mie4
24764,4069,dao4
27965,4068,qia4
27899,4064,xie4
20979,4058,deng4
30355,4057,hao4
38639,4057,wen2
21489,4049,chi4
33203,4043,shan4
35776,4040,jue2
28251,4022,zhan4
34885,4021,xin4
21480,4019,dao1/tao1
33550,4013,jing1
27814,4004,lun2
29281,3990,mu3
38446,3990,ruan3
32446,3990,shu1
31066,3983,zuo4
27891,3980,yong3
24682,3972,ke4
24726,3969,bei4
25721,3959,mo2
23696,3952,qi2
40499,3951,yuan1
36845,3945,die2
27513,3938,dai3
22869,3935,yi4
20885,3934,mian3
22443,3920,dian4
29432,3916,li2
20547,3913,yan3
35167,3912,jin1
35815,3909,cha4
32728,3909,qiao2/qiao4
32903,3905,zhao4
36917,3902,kui2
25327,3895,zheng3
22122,3887,zao4
28437,3886,cao2
40843,3885,qu3
36757,3879,yuan2
39049,3879,xie2/jie2
20478,3877,bi3
20873,3868,ran3
21971,3868,sang3
22204,3865,jiao2/jue2
28818,3859,chao3
25912,3859,you1
31487,3857,gan1
34430,3856,xia1
38085,3850,qian1
36142,3847,zhu4
26629,3846,zha4/shan1
37049,3845,zou1
21283,3841,xia2
38180,3839,chui2
25735,3836,pie1/pie3
33640,3836,qian2
34092,3834,shu1
20565,3834,jie1/xie2
32568,3828,gang1
27975,3826,jiao1
40120,3823,jing1
20325,3822,qian1
25319,3818,ning2/ning3/ning4
25602,3813,lou1/lou3
22070,3805,si1
24458,3800,huai2
27916,3798,lie4
23706,3795,lan2
36891,3791,guang4
29157,3787,zao4
28183,3782,shen4
28346,3760,ni4/niao4
32999,3754,long2
35938,3747,huan4
38225,3742,bang4
23596,3733,ga4
31908,3732,yue4
26840,3731,ji2
24013,3727,wei1
24814,3724,dan4
20525,3724,wo1
24278,3722,liao4
34527,3721,jiao1
27264,3718,tan2
23388,3718,zi1
23884,3716,qian4
33255,3716,zang1
27603,3711,yu4
28572,3705,lan2
38062,3695,niu3
25597,3694,lan3
27712,3693,ting1
20495,3689,shu1
24119,3680,wei2
32502,3663,shou4
22378,3659,ping2
39553,3656,xiao1
32494,3656,qi3
32512,3651,zhui4
32526,3648,duan4
24361,3645,nu3
36454,3642,beng4
39654,3639,mao2
32735,3637,di2/zhai2
20472,3633,feng4
30242,3632,ban1
30629,3626,pie1
31827,3614,ban1
30186,3606,huan4
21980,3599,shi4
23679,3599,yu3
26891,3594,liang2
24092,3588,zhi4
32466,3586,rong2
27769,3585,xiong1
40637,3582,mo2/me
20045,3577,zha4
31041,3564,qi2
31166,3561,he2
24275,3561,kuo4
20717,3553,jian4
30338,3552,zao4
21471,3546,sou3
21754,3545,bu1/bu3
22829,3525,yao1
28900,3517,kao3
34523,3516,zhu1
34121,3514,jiao1
25401,3514,yi4
27060,3512,liu2
39535,3512,xun2/xun4
23789,3502,qiao4
38389,3492,min3
30079,3489,ji1
29712,3488,suo3
20278,3477,ling2
24951,3473,kang1
27280,3473,yan2
38772,3464,xue1
26441,3460,sha1/shan1
24789,3460,ti4
36749,3448,chuo4
30562,3448,sui1
29734,3444,qi2
28821,3443,kang4
20360,3439,chi3
39144,3439,xiang3
29006,3438,jian1
27902,3437,jing1
27189,3437,qiao2
30596,3431,miao2
37247,3427,niang4
34631,3427,ying2
37259,3422,cu4
21949,3420,lou2/lou
30315,3419,dian1
20446,3413,yu2
32641,3413,ji1
26797,3410,suo1
28510,3405,lu4
36894,3404,cheng3
37195,3403,qiu2
29626,3395,xi3
33905,3394,cong1
29459,3393,guo3
20985,3387,ao1
25212,3382,e4
28065,3381,guo1/wo1
32110,3381,xu4
31391,3359,ku1
28577,3358,zao3
27428,3352,yu2
31229,3350,hui4
38816,3344,ju1
40638,3342,hui1
26332,3334,yao4
26212,3322,wu4
33821,3318,luo2
20319,3317,tong2
32521,3308,qi1/ji1
29993,3308,shuai3
39059,3303,tui2
27778,3303,yi2
32386,3302,zuan3
27777,3297,qin4
37085,3296,hao3
32997,3291,xu1
38230,3290,biao1
29266,3289,die2
32491,3283,ling2
33499,3282,ke1
27774,3281,fen2
22466,3280,geng3
35905,3277,hua2/huo1/huo4
35876,3276,bang4
31063,3275,zhi1
22525,3268,sao4
29723,3268,chen1
33469,3267,ya2
20442,3267,li3
38808,3264,qiao4
30684,3263,jin1
25494,3252,ye1/ye4
29020,3252,yu4
21589,3251,ou3
29730,3249,zhuo2
20456,3249,yan3
32532,3248,di4
21584,3245,na4/ne/na
24811,3243,bei4
24140,3242,huang3
32948,3241,yao2
39567,3238,jun4
28174,3238,du2
31546,3236,jian1
38189,3235,ding4
32554,3235,miao4/mou2
35826,3234,hui4
32834,3228,nie4
32503,3222,beng1/beng3
27631,3222,tan3
25170,3218,ba1/pa2
40495,3217,yang1
25788,3215,han4
28800,3214,yang2
34074,3206,wei4/yu4
26791,3206,wu2
25119,3200,ji3
29701,3198,lang2
24717,3197,han4
38398,3197,lu:2/lv2
29989,3196,sheng1
40522,3195,que4
38400,3187,fa2
32518,3186,lan4/lan3
33600,3179,xun2
38397,3167,min3
31909,3165,zhou1
21957,3158,xiu4
21877,3154,bo
31782,3153,deng1
26011,3153,hu2
28335,3152,su4
22403,3151,la1
24413,3151,yi2
23604,3146,gan1
36837,3144,jiong3
22334,3129,ji1
30597,3128,chou3
36732,3126,shi4
24636,3124,dui4
40509,3123,ge1
38552,3119,ai4
20130,3118,kang4
27664,3116,di1/di3
28218,3115,miao3
39635,3115,sui3
34067,3112,man2/man4
38417,3110,lan2
27682,3110,qing1
31313,3108,se4
36155,3106,yi2
40687,3106,an4
32438,3098,lun2
36743,3098,nian3
32964,3092,zhou4
27792,3091,mu4
31520,3088,li4
23822,3087,qi2
31914,3080,fen4
38678,3079,lin2
33464,3078,yun2
30879,3077,die2
20834,3077,jing1
26898,3074,jiao1
36851,3073,jing4
40515,3070,juan1
26865,3070,leng2
39699,3069,bin4
25545,3066,rou2
25306,3066,pan4/pin1
22179,3065,xiao1
24472,3060,pai2
34948,3057,ao3
25370,3057,zhi4
32774,3054,qi2
29705,3050,liu2
38533,3045,yu2
27818,3040,hu4
35881,3039,man2/man4
26406,3031,meng2
25139,3029,chuo1
33589,3029,yin1
33147,3022,ni4
30126,3015,chuang1
22438,3014,ken3
27268,3013,xi2
30899,3011,tan4
34633,3007,chan2
23044,3007,lou2
38428,3005,fu4
34809,2998,xie4
29711,2997,lian3
22446,2996,kua3
35801,2995,hui1
22047,2994,du1
35311,2989,zhi4
36286,2988,zhi3
24148,2983,man4
25441,2974,jian3
36173,2974,ji1
21866,2972,pa1
25062,2971,nuo4
21670,2969,yi2
25371,2968,luan2
28851,2967,bing3
37219,2964,han1
29384,2963,bei4
24675,2963,zi4
38121,2963,sha1
31659,2961,xiao1
21985,2959,weng1
20955,2958,lin3
31783,2957,huang2
31482,2953,zhu2
27014,2952,yu2
22317,2947,gui1
31384,2946,jiong3
31513,2945,sheng1
25571,2942,chuai1/chuai3
26000,2939,fei3
20274,2938,ni4
21679,2937,ge1/lo/luo4
23158,2935,shen3
23265,2931,di2
32462,2924,yi4
26771,2923,zi3
38789,2922,yang3/yang1
28073,2915,se4
32714,2913,yi4
35074,2912,gua4
34972,2912,wa4
37321,2908,you4
36802,2905,yu1
24751,2903,min3
25179,2901,gang1/kang2
20355,2900,kan3
32596,2896,wang3
39276,2895,chi4
21815,2885,yo1
30827,2882,liu2
34837,2879,ru2
21397,2873,ce4
31087,2867,zhen1
27695,2865,lu:4/lv4
29738,2864,qi2
32419,2858,zhou4
23480,2855,chen2
22687,2845,xu1
38892,2840,tao1
34122,2838,rui3
32772,2832,mao4
25421,2830,han4
33806,2827,wei1/wei3
28068,2824,di2
30758,2823,zhai4
25034,2822,ao4
23784,2815,e2
28003,2814,huan4
34866,2814,juan1
28540,2812,tong2
20984,2806,tu1
26837,2806,zong1
25880,2804,rang3
24455,2800,xun4
30977,2794,jiao1
28847,2790,jiong3
20694,2790,xi1
40858,2789,gong1
24103,2787,zheng4/zhen1
31922,2780,can4
37233,2777,jiang4
24534,2767,cun3
33278,2767,yu2
26632,2765,zhan4
26728,2763,jiang3
21822,2763,tuo4
33436,2763,wu2
32745,2756,pian1
21908,2750,o1/wo1
23461,2745,you4
25578,2743,jiu1
30251,2736,tan1
23386,2736,fu2
26355,2734,ye4
21658,2733,dong1
36193,2731,shan4
30420,2729,kui1
27863,2728,si4
29822,2727,jin3
29071,2723,xun1
20389,2721,jiao3/yao2
32843,2721,long2
28210,2717,xuan4
31729,2716,li2
27617,2716,zhan1
21348,2715,lu3
27760,2714,tai4
34926,2710,gun3
26604,2704,jian3
36944,2696,xia2
32690,2695,xi1
23525,2692,liao2
38026,2691,zhao1
25287,2689,mu3
38262,2689,xiang1
21310,2688,bian3/pian2
33210,2685,ying1
26122,2684,hao4
21553,2683,zi1
28861,2677,chi4
22852,2677,yan1/yan3
32633,2674,li2
20238,2670,ji4
22661,2668,shu4
34015,2667,ji4
24254,2665,yu3
28197,2665,wo4
32942,2663,ang1
25335,2663,kao3
33179,2663,tang2
32558,2659,shan4
22016,2658,di2/di1
28654,2654,pu2
20318,2651,ning4
27688,2650,an1
38392,2649,zha2
37090,2645,ying3
25160,2645,hu4
22741,2642,hao2
39584,2640,piao4/biao1
33071,2636,fu3/pu2
37213,2635,yun4
29923,2633,ban4
25341,2626,ye4/zhuai1/zhuai4
38080,2623,you2
22737,2623,he4
29417,2621,shou4
24530,2620,te4/tui1
29502,2615,hua2
21988,2615,chi1
27961,2610,huan2
28467,2609,zhang1
30116,2603,ba1
26925,2603,tuo3
29787,2602,ying1
22804,2599,kui2
32509,2598,zhan4
25722,2598,zhe2
27099,2597,jian4/kan3
38181,2597,zhui1
27983,2595,liu2
39711,2595,huan2
27670,2594,nai3
20935,2591,song1
38179,2589,luo2
24161,2586,fan1
34442,2585,wen2
23418,2584,ru2
29312,2584,xi1
25806,2583,qing2
36427,2579,ta4
24913,2573,she4
21643,2570,ze2/zha4/za3
29060,2567,xi1
26999,2561,kai3
28907,2560,tang4
24581,2557,chang4
19989,2555,pi1
25332,2554,shuan1
30967,2549,lin2
22275,2548,pu3
28071,2547,jian4
32920,2543,zhou3
22545,2542,qian4
30710,2538,ji1
36841,2537,er3
30655,2536,ju4/qu2
28100,2533,zi1
27133,2532,cao2
34949,2531,niao3
32535,2530,min2
23729,2528,dai4
39285,2526,er3
35863,2524,chan2
30511,2523,mi1/mi3
26727,2523,gui4
22030,2522,ga2/ga1
40141,2518,qi2
31503,2517,hu4
37172,2516,ye4
27572,2515,ou1
31713,2512,cuan4
21627,2512,shen1
35882,2510,zhe2
28487,2510,xiao1
29786,2505,hu2
33899,2498,hu2
29750,2489,pa2
34137,2481,hui4
40100,2480,li3
23252,2477,pin2
35852,2474,chen2
39545,2472,ju1
26207,2472,sheng4
36195,2462,gan4
33479,2460,wei3
26017,2460,wo4
25203,2453,ban1/pan1
31494,2452,ba1
39544,2452,fu4
25507,2451,che4
23504,2451,mei4
28196,2450,bo2
24347,2450,chi2
29232,2449,yuan2
27837,2448,gu1
29956,2446,zhen1
29495,2446,you2
24641,2444,ren4/nin2
27063,2443,que4
35867,2442,di4
20993,2437,diao1
22484,2437,pu3
33492,2435,tai1/tai2
36361,2434,liang2/liang4
36276,2432,pa1
28952,2432,dao4/tao1
36401,2432,duo2
26916,2428,luo2
36761,2427,che4/zhe2
38649,2426,bao2
22434,2424,gou4
31289,2424,zhen3
34434,2423,ma1/ma3/ma4
33421,2421,shao2
23267,2417,yan1
34676,2416,hu2
23769,2411,zhi4
27529,2410,xun4
20430,2410,zu3
23835,2409,jue2
25325,2407,shi4
34521,2406,wa1
35864,2405,zi1
33002,2405,lu2
28293,2401,jian4
23305,2397,xi1
21972,2393,chen1
24321,2383,bian4
29313,2381,li2
22124,2381,shi4
34758,2379,ma2/ma
21742,2378,xiao1
20552,2378,ji4/jie2
22040,2376,xu1
33275,2376,zhen1
35109,2373,ru4
37013,2373,yong1
35114,2357,tun4/tui4
38774,2356,ba3
30768,2355,peng1
20718,2355,tong2/zhuang4
36840,2351,dai4
21636,2350,duo1
23045,2350,ya4
35281,2348,qu4
25822,2347,sou3
39533,2347,yu4
30192,2346,tan2
26280,2346,ji4
30201,2345,bi4
28810,2342,chui1
35048,2342,bi4/pi2
33335,2341,xian2
30928,2339,pan2
21242,2339,shao2
30897,2338,jian3
28373,2337,teng2
23254,2335,piao2
31786,2335,zan1
38670,2335,sha4
22003,2334,ai3/ai4
35844,2332,chan3
22576,2328,yan4
35808,2328,quan2
33134,2326,sai1
34784,2324,pan2
27233,2322,xiang4
24407,2321,hui4
25600,2320,chan1
39316,2320,zhuan4
32010,2319,wen3/wen4
36856,2317,beng4
22108,2317,lu1
37218,2317,zuo4
25303,2315,ao4/niu4
31775,2315,dian4
39534,2314,duo4/tuo2
31525,2314,si4
30970,2313,huang2
25249,2312,lun1/lun2
22366,2309,wu4
39045,2308,lu2
31162,2305,yu2
24756,2304,cui4
33216,2303,tun2
23270,2302,chang2
36756,2299,pei4
25462,2288,chui2
36875,2287,bu1
38049,2283,bei4
24698,2283,kai3
35840,2281,yu2
24794,2281,hu1
39663,2280,ran2
30414,2279,ang4
29632,2277,po4
31224,2276,jie1
26196,2276,ye4
34516,2270,hui2
23630,2265,shi3
20291,2262,dian4
21549,2261,hang2/keng1
26462,2261,qi3
38064,2257,yu4
22809,2256,su4
24578,2252,song3
22134,2250,ga2
23700,2248,cha4
36161,2247,lin4
28640,2247,hao2
35769,2243,e2
34993,2241,fu2
21571,2240,e4/e
24696,2240,tong4
25874,2239,cuan2/zan3
25288,2237,nian1
27553,2237,bin4
31550,2237,bian1
26464,2236,gang1/gang4
33003,2234,jing4
31584,2234,yun2/jun1
36364,2232,chou2
38045,2232,dun4
38109,2228,lu:3/lv3
37550,2228,luan2
29435,2227,suan1
29261,2224,du2
22955,2221,gui1
32938,2219,fang2
28067,2217,huan4
28297,2216,gai4
26551,2214,jia1
31964,2214,mi2
40595,2212,lu4
33008,2212,yi2
34814,2212,chan2
26541,2211,xiao1
33909,2209,kui2
21076,2207,ti1
36146,2205,ben1/bi4
38120,2204,quan2
35879,2202,mi4
39585,2199,luo2
25523,2197,lu3
34183,2197,wei1
23351,2197,ma1/mo2
20051,2194,pang1
27667,2193,mang2/meng2
24571,2193,xin1
38041,2190,gai4
31382,2189,jiao4
35860,2189,e4
23146,2187,lan2
26943,2178,chun1/chun2
29053,2177,shan1
34581,2175,tui4
36441,2170,cu4
24298,2169,lin3
28518,2168,lao3/liao2
24816,2167,duo4
28921,2163,peng1
20558,2163,wei1
30106,2162,jiu4
25769,2160,liao1/liao2
30732,2159,qi4
30572,2155,cai3
21657,2155,long2
36487,2152,chu2
30917,2149,bang4/pang2
26688,2148,jie2
30239,2147,wen1
34402,2147,guo2
32986,2146,pei1
32458,2142,ban4
35817,2142,xu3
33453,2141,ba1
38191,2141,ju1/ju4
26643,2140,shuan1
28889,2137,lao4
23853,2137,zhan3
35865,2136,an1
33540,2135,qie2
38031,2135,chuan4
21533,2132,lin4
32424,2132,wan2
28051,2128,juan1
36877,2125,xiao1
32495,2125,fei1
28270,2119,yan1/yin1
34224,2118,xun1
27607,2115,pi2
20645,2115,tang3
28699,2115,ying2
28388,2114,lu:4/lv4
29076,2114,rong2
35767,2114,ne4
31518,2112,chi1
38827,2110,ju1
23387,2107,bei4/bo2
28325,2105,pu3
28255,2102,huang2
28096,2097,dian4
32895,2097,yu4
36184,2091,zhui4
27249,2087,chu2
21269,2087,bi1/bi3
38044,2083,ju4
25234,2080,shu1
34914,2079,qu2
33795,2078,cui4
40550,2072,ying1
37071,2066,jia2
33592,2064,rong2
28186,2062,zhu3
20335,2059,yang2
21990,2057,suo1
31579,2056,shai1
37238,2054,mei2
23782,2050,luan2
25534,2048,yuan4
28626,2047,bin1
23100,2046,chang1
35301,2044,gong1
25422,2042,shao1
32510,2042,wan3
36292,2037,qiang1/qiang4
40536,2035,hu2/gu3
24527,2034,chan4
40480,2032,jiu1
32716,2026,yi4
28095,2026,zhuo1
38052,2026,qian2
25467,2024,nian3
31378,2024,zhi4
28888,2023,hong1
38887,2023,ren4
40485,2021,ou1
28465,2020,shu4
28825,2020,zhi4
21294,2020,kui4
28075,2019,guan4
26974,2017,leng2
20887,2017,rong3
32421,2017,ge1/he2
34022,2015,mo4
21992,2014,hai1/hei1
34108,2012,ai3
31353,2010,qiong2
34558,2008,e2
38130,2007,chan3
28552,2006,che4
26601,2003,jiu4
33564,2002,qian4
38074,1998,yue4
36405,1996,zhong3
33018,1995,an4
35862,1994,xuan1
24337,1994,shi4
36343,1993,qiao1
24548,1992,wu3
34584,1991,zhi1
26539,1989,feng1
23092,1988,xian2
21342,1987,bian4
34835,1986,meng3
36738,1984,lu4
35822,1979,qiao4
25247,1978,tuan2
27523,1975,yang1
31607,1974,kuai4
34942,1973,qin1
38495,1973,zhi4
21441,1972,san1
20396,1972,nong2
21005,1969,chu2
25619,1966,cuo1
31637,1965,ji1
37095,1961,yun2
29749,1959,pi2
29113,1959,xi1
34876,1955,qu2
21536,1953,fei4
38210,1950,lou4
33729,1942,jing1
26166,1939,chang3
36779,1938,bian4
31319,1938,sui4
38229,1936,rong2
37300,1935,li3
33333,1933,duo4
26137,1932,tan2
39290,1928,jiao3
24684,1928,tian2
40660,1927,qian2
22850,1927,huan4
32793,1925,ba4/pa2
38069,1925,bo1
22024,1925,cao2
36362,1924,yong3
34505,1924,ling2
24561,1923,chen2
22697,1923,dun1
25772,1923,qiao4
26482,1923,gao3
33785,1920,zu1
28843,1920,xuan4
36347,1917,ji1
21501,1916,ji1
24980,1913,qiao2
25373,1913,zhua1/wo1
31686,1907,zhuan4
34962,1905,tan3
21059,1905,ti4
35781,1905,zu3
28046,1903,xian2
29854,1899,pu2
35325,1899,wei2
25774,1890,cuo1
30813,1890,xiao1
33830,1888,ying2
24665,1884,yang4
38422,1880,ge2/he2
26686,1878,luan2
39675,1878,ji4
20492,1877,guan1
37050,1877,ye4
21974,1876,sou1
38202,1874,zhong1
39563,1872,cheng3
31264,1872,chou2
33519,1864,ben3
39253,1862,tao1
38601,1858,zhi4
35925,1858,shi3
35812,1852,zheng4
21550,1850,shun3
29469,1850,cu4
27197,1847,zun1
21510,1844,yao1
27795,1844,ta4
34261,1838,ou3
28132,1838,yu1
27257,1835,lu3
35280,1835,jin4
21277,1829,za1
35887,1828,qiao2/qiao4
33593,1825,ru2
